,EC_number,Organism,LigandID,Literature,LigandName,chebiID,bigg.metabolite,KEGG_ID,Compound
2696,1.6.1.1,Azotobacter agilis,771,392595,2'-AMP,CHEBI:28223,,C00946,Adenosine 2'-phosphate
2697,1.6.1.1,Azotobacter chroococcum,771,392595,2'-AMP,CHEBI:28223,,C00946,Adenosine 2'-phosphate
2698,1.6.1.1,Azotobacter vinelandii,771,392595,2'-AMP,CHEBI:28223,,C00946,Adenosine 2'-phosphate
2699,1.6.1.1,Pseudomonas aeruginosa,771,"392582, 392583, 392595",2'-AMP,CHEBI:28223,,C00946,Adenosine 2'-phosphate
2700,1.6.1.1,Pseudomonas fluorescens,771,392595,2'-AMP,CHEBI:28223,,C00946,Adenosine 2'-phosphate
2701,1.6.1.1,Escherichia coli,13,725040,ADP,CHEBI:16761,adp,C00008,ADP
2702,1.6.1.1,Escherichia coli,30,725040,AMP,CHEBI:16027,amp,C00020,AMP
2703,1.6.1.1,Escherichia coli,4,725040,ATP,CHEBI:15422,atp,C00002,ATP
2704,1.6.1.1,Pseudomonas fluorescens,98,392595,p-hydroxymercuribenzoate,CHEBI:49644,,,
2705,1.6.1.2,Escherichia coli,5267,392645,asolectin,,,,
2706,1.6.1.2,Bos taurus,8059,392606,Carbonyl cyanide m-chlorophenylhydrazone,CHEBI:3259,,C11164,CCCP
2707,1.6.1.2,Bos taurus,8059,392607,Carbonyl cyanide m-chlorophenylhydrazone,CHEBI:3259,,C11164,CCCP
2708,1.6.1.2,Escherichia coli,813,392645,cardiolipin,,,,
2709,1.6.1.2,Homo sapiens,22,711287,H2O2,CHEBI:29192,h2o2,,
2710,1.6.1.2,Escherichia coli,1929,392645,lecithin,,,,
2711,1.6.1.2,Rhodobacter capsulatus,950,392599,light,,,,
2712,1.6.1.2,Bos taurus,3114,392643,Lipids,,,,
2713,1.6.1.2,Rhodospirillum rubrum,2205,392641,lysolecithin,,,,
2714,1.6.1.2,Rhodobacter capsulatus,695,392598,lysophosphatidylcholine,,,,
2715,1.6.1.2,Caenorhabditis elegans,2,658473,more,,,,
2716,1.6.1.2,Homo sapiens,2,658473,more,,,,
2717,1.6.1.2,Mus musculus,2,658473,more,,,,
2718,1.6.1.2,Homo sapiens,2,659243,more,,,,
2719,1.6.1.2,Rhodospirillum rubrum,2,659243,more,,,,
2720,1.6.1.2,Rattus norvegicus,2,724435,more,,,,
2721,1.6.1.2,Manduca sexta,2,725679,more,,,,
2722,1.6.1.2,Manduca sexta,215,725679,phosphatidylcholine,,,,
2723,1.6.1.2,Bos taurus,845,392640,Phospholipids,,,,
2724,1.6.1.2,Escherichia coli,845,392645,Phospholipids,,,,
2725,1.6.1.2,Bos taurus,845,392646,Phospholipids,,,,
2726,1.6.1.3,Hymenolepis diminuta,59312,724928,carbonyl cyanide 3-chlorophenylhydrazone,CHEBI:3259,,C11164,CCCP
2727,1.6.1.3,Hymenolepis diminuta,174825,724928,carbonyl cyanide 4-(trifluoromethoxy)phenylhydrazone,,,,
2728,1.6.1.3,Hymenolepis diminuta,37029,724928,niclosamide,CHEBI:92630,,,
2729,1.6.2.2,Homo sapiens,29661,394196,"9-Amino-1,2,3,4-tetrahydroacridine",CHEBI:45980,,C01453,Tacrine
2730,1.6.2.2,Sus scrofa,1501,394197,Detergents,,,,
2731,1.6.2.2,Homo sapiens,1501,394216,Detergents,,,,
2732,1.6.2.2,Homo sapiens,197,394196,spermine,CHEBI:15746,sprm,C00750,Spermine
2733,1.6.2.4,Homo sapiens,1962,"657897, 658621","2',5'-ADP",,,,
2734,1.6.2.4,Homo sapiens,771,658621,2'-AMP,CHEBI:28223,,C00946,Adenosine 2'-phosphate
2735,1.6.2.4,Bacillus megaterium,176,288615,CO,CHEBI:17245,co,C00237,CO
2736,1.6.2.4,Bacillus megaterium,1379,288615,hexadecanol,CHEBI:16125,,C00823,1-Hexadecanol
2737,1.6.2.4,Saccharomyces cerevisiae,1188,288600,lanosterol,CHEBI:16521,lanost,C01724,Lanosterol
2738,1.6.2.4,Bacillus megaterium,912,288615,laurate,CHEBI:30805,ddca,C02679,Dodecanoic acid
2739,1.6.2.4,Spodoptera eridania,240,288565,menadione,CHEBI:28869,mndn,C05377,Menadione
2740,1.6.2.4,Helianthus tuberosus,2,288553,more,,,,
2741,1.6.2.4,Rattus norvegicus,2,288565,more,,,,
2742,1.6.2.4,Spodoptera eridania,2,288565,more,,,,
2743,1.6.2.4,Catharanthus roseus,2,288568,more,,,,
2744,1.6.2.4,Petunia x hybrida,2,288621,more,,,,
2745,1.6.2.4,Homo sapiens,2,658948,more,,,,
2746,1.6.2.4,Rhizopus stolonifer,2,659807,more,,,,
2747,1.6.2.4,Homo sapiens,2,713542,more,,,,
2748,1.6.2.4,Mus musculus,2,713542,more,,,,
2749,1.6.2.4,Rattus norvegicus,2,713542,more,,,,
2750,1.6.2.4,Homo sapiens,2,724112,more,,,,
2751,1.6.2.4,Saccharomyces cerevisiae,21328,288581,nagarse,,,,
2752,1.6.2.4,Lodderomyces elongisporus,16238,285368,Nonionic detergent,,,,
2753,1.6.2.4,Bacillus megaterium,517,288615,palmitate,CHEBI:15756,hdca,C00249,Hexadecanoic acid
2754,1.6.2.4,Trypanosoma cruzi,1475,288556,Phenobarbital,CHEBI:8069,,C07434,Phenobarbital
2755,1.6.2.4,Petunia x hybrida,1510,288621,potassium phosphate,,,,
2756,1.6.2.4,Mesocricetus auratus,107258,288552,sodium cholate/Lubrol PX,,,,
2757,1.6.2.4,Nitrobacter winogradskyi,46593,288551,spinach ferredoxin,,,,
2758,1.6.2.4,Bacillus megaterium,5220,288615,tetradecanol,CHEBI:77417,,,
2759,1.6.3.1,Homo sapiens,69452,688605,(+)-(S)-2-(6-methoxynaphthalen-2-yl)propanoic acid,CHEBI:7476,,C01517,Naproxen
2760,1.6.3.1,Rattus norvegicus,69452,688605,(+)-(S)-2-(6-methoxynaphthalen-2-yl)propanoic acid,CHEBI:7476,,C01517,Naproxen
2761,1.6.3.1,Mus musculus,144144,688597,"11alpha,9alpha-epoxymethanoprostaglandin F 2alpha",,,,
2762,1.6.3.1,Mus musculus,144142,685384,"2,4,6-trinitrophenyl-bovine serum albumin",,,,
2763,1.6.3.1,Sus scrofa,165,636496,"2,6-dichlorophenolindophenol",CHEBI:27451,,,
2764,1.6.3.1,Homo sapiens,69451,688605,"2-(2-(2,6-dichlorophenylamino)-phenyl)acetic acid",CHEBI:47381,,C01690,Diclofenac
2765,1.6.3.1,Rattus norvegicus,69451,688605,"2-(2-(2,6-dichlorophenylamino)-phenyl)acetic acid",CHEBI:47381,,C01690,Diclofenac
2766,1.6.3.1,Homo sapiens,69449,688605,4-(4-methylsulfonylphenyl)-3-phenyl-5H-furan-2-one,CHEBI:8887,,C07590,Rofecoxib
2767,1.6.3.1,Rattus norvegicus,69449,688605,4-(4-methylsulfonylphenyl)-3-phenyl-5H-furan-2-one,CHEBI:8887,,C07590,Rofecoxib
2768,1.6.3.1,Homo sapiens,69450,688605,4-[5-(4-methylphenyl)-3-(trifluoromethyl)pyrazol-1-yl]benzenesulfonamide,CHEBI:41423,,C07589,Celecoxib
2769,1.6.3.1,Rattus norvegicus,69450,688605,4-[5-(4-methylphenyl)-3-(trifluoromethyl)pyrazol-1-yl]benzenesulfonamide,CHEBI:41423,,C07589,Celecoxib
2770,1.6.3.1,Homo sapiens,144147,686556,"5-cyclopropyl-2-[1-(2-fluoro-benzyl)-1H-pyrazolo[3,4-b] pyridin-3-yl]-pyrimidin-4-ylamine",,,,
2771,1.6.3.1,Sus scrofa,4114,636498,8-bromo-cAMP,CHEBI:93872,,,
2772,1.6.3.1,Homo sapiens,174827,724704,A23127,,,,
2773,1.6.3.1,Homo sapiens,3321,688206,A23187,,,,
2774,1.6.3.1,Bos taurus,661,711688,angiotensin II,CHEBI:58506,,,
2775,1.6.3.1,Homo sapiens,661,711688,angiotensin II,CHEBI:58506,,,
2776,1.6.3.1,Mus musculus,661,711688,angiotensin II,CHEBI:58506,,,
2777,1.6.3.1,Rattus norvegicus,661,711688,angiotensin II,CHEBI:58506,,,
2778,1.6.3.1,Homo sapiens,661,724778,angiotensin II,CHEBI:58506,,,
2779,1.6.3.1,Homo sapiens,515,684771,apigenin,CHEBI:18388,,C01477,Apigenin
2780,1.6.3.1,Bos taurus,290,394273,arachidonic acid,CHEBI:15843,arachd,C00219,Arachidonate
2781,1.6.3.1,Sus scrofa,4,636496,ATP,CHEBI:15422,atp,C00002,ATP
2782,1.6.3.1,Homo sapiens,62309,724778,betaPix,,,,
2783,1.6.3.1,Didelphis sp.,274,684310,bovine serum albumin,,,,
2784,1.6.3.1,Arabidopsis thaliana,11289,687806,calyculin,,,,
2785,1.6.3.1,Homo sapiens,69453,687587,cytochalasin D,,,,
2786,1.6.3.1,Sus scrofa,84,636496,cytochrome c,,,,
2787,1.6.3.1,Mus musculus,832,686861,doxorubicin,CHEBI:28748,doxrbcn,C01661,Doxorubicin
2788,1.6.3.1,Homo sapiens,35020,658889,formyl-Met-Leu-Phe,CHEBI:53490,,C11596,FMLP
2789,1.6.3.1,Homo sapiens,35020,687620,formyl-Met-Leu-Phe,CHEBI:53490,,C11596,FMLP
2790,1.6.3.1,Homo sapiens,35020,724704,formyl-Met-Leu-Phe,CHEBI:53490,,C11596,FMLP
2791,1.6.3.1,Canis lupus familiaris,569,636490,forskolin,CHEBI:93891,,,
2792,1.6.3.1,Sus scrofa,569,636498,forskolin,CHEBI:93891,,,
2793,1.6.3.1,Mus musculus,223,687930,glucose,CHEBI:4167,glc__D,C00031,D-Glucose
2794,1.6.3.1,Bos taurus,107602,394273,GTP-gammaS,CHEBI:43000,,C01806,GTP-gamma-S
2795,1.6.3.1,Homo sapiens,22,724778,H2O2,CHEBI:29192,h2o2,,
2796,1.6.3.1,Homo sapiens,40727,724778,heat shock protein 90,,,,
2797,1.6.3.1,Mus musculus,144143,684500,HIV regulatory protein Tat,,,,
2798,1.6.3.1,Homo sapiens,2370,724778,Interleukin-1beta,,,,
2799,1.6.3.1,Arabidopsis thaliana,4394,687806,ionomycin,,,,
2800,1.6.3.1,Homo sapiens,4394,724704,ionomycin,,,,
2801,1.6.3.1,Homo sapiens,144146,686848,isoobtusilactone A,,,,
2802,1.6.3.1,Homo sapiens,144145,687587,latrunculin A,CHEBI:69136,,,
2803,1.6.3.1,Rattus norvegicus,890,685888,lipopolysaccharide,,,,
2804,1.6.3.1,Sus scrofa,240,636496,menadione,CHEBI:28869,mndn,C05377,Menadione
2805,1.6.3.1,Canis lupus familiaris,2,636491,more,,,,
2806,1.6.3.1,Sus scrofa,2,"636491, 636498",more,,,,
2807,1.6.3.1,Oryctolagus cuniculus,2,684368,more,,,,
2808,1.6.3.1,Homo sapiens,2,686520,more,,,,
2809,1.6.3.1,Rattus norvegicus,2,686848,more,,,,
2810,1.6.3.1,Mus musculus,2,686861,more,,,,
2811,1.6.3.1,Homo sapiens,2,711166,more,,,,
2812,1.6.3.1,Homo sapiens,2,724704,more,,,,
2813,1.6.3.1,Homo sapiens,2,724778,more,,,,
2814,1.6.3.1,Rattus norvegicus,2,725062,more,,,,
2815,1.6.3.1,Solanum tuberosum,2,725518,more,,,,
2816,1.6.3.1,Homo sapiens,32693,685998,N-formyl-L-methionyl-L-leucyl-L-phenylalanine,CHEBI:53490,,C11596,FMLP
2817,1.6.3.1,Mus musculus,32693,687798,N-formyl-L-methionyl-L-leucyl-L-phenylalanine,CHEBI:53490,,C11596,FMLP
2818,1.6.3.1,Triticum aestivum,42,688636,NaCl,CHEBI:26710,,C13563,Sodium chloride
2819,1.6.3.1,Rattus norvegicus,3547,688446,nitroglycerin,CHEBI:28787,,C07455,Nitroglycerin
2820,1.6.3.1,Mus musculus,57259,659252,NOXA1,,,,
2821,1.6.3.1,Homo sapiens,57259,724778,NOXA1,,,,
2822,1.6.3.1,Mus musculus,57258,659252,NOXO1,,,,
2823,1.6.3.1,Homo sapiens,57258,724778,NOXO1,,,,
2824,1.6.3.1,Homo sapiens,174828,724778,p67phox,,,,
2825,1.6.3.1,Mus musculus,4072,685878,paraquat,CHEBI:34905,,C14701,Paraquat
2826,1.6.3.1,Homo sapiens,174826,724704,peptide C5a,,,,
2827,1.6.3.1,Homo sapiens,1418,685016,phorbol 12-myristate 13-acetate,CHEBI:37537,,C05151,12-O-Tetradecanoylphorbol 13-acetate
2828,1.6.3.1,Homo sapiens,1418,686520,phorbol 12-myristate 13-acetate,CHEBI:37537,,C05151,12-O-Tetradecanoylphorbol 13-acetate
2829,1.6.3.1,Homo sapiens,1418,687620,phorbol 12-myristate 13-acetate,CHEBI:37537,,C05151,12-O-Tetradecanoylphorbol 13-acetate
2830,1.6.3.1,Mus musculus,1418,687798,phorbol 12-myristate 13-acetate,CHEBI:37537,,C05151,12-O-Tetradecanoylphorbol 13-acetate
2831,1.6.3.1,Homo sapiens,1418,688206,phorbol 12-myristate 13-acetate,CHEBI:37537,,C05151,12-O-Tetradecanoylphorbol 13-acetate
2832,1.6.3.1,Homo sapiens,8725,724704,phorbol myristate acetate,CHEBI:37537,,C05151,12-O-Tetradecanoylphorbol 13-acetate
2833,1.6.3.1,Homo sapiens,16,636493,phosphate,CHEBI:26078,pi,C00009,Orthophosphate
2834,1.6.3.1,Sus scrofa,16,636493,phosphate,CHEBI:26078,pi,C00009,Orthophosphate
2835,1.6.3.1,Homo sapiens,8177,687742,phosphatidylinositol 3-phosphate,,,,
2836,1.6.3.1,Mus musculus,16805,685335,platelet-derived growth factor,,,,
2837,1.6.3.1,Homo sapiens,174829,724778,Poldip2,,,,
2838,1.6.3.1,Homo sapiens,2675,394275,Protein kinase C,,,,
2839,1.6.3.1,Homo sapiens,13221,685410,Rac,,,,
2840,1.6.3.1,Sclerotinia sclerotiorum,13221,724012,Rac,,,,
2841,1.6.3.1,Cavia porcellus,125208,659499,Rac guanine nucleotide exchange factors,,,,
2842,1.6.3.1,Homo sapiens,11612,724778,Rac1,,,,
2843,1.6.3.1,Homo sapiens,63162,685992,salbutamol,CHEBI:2549,,,
2844,1.6.3.1,Homo sapiens,21733,394274,sodiumdodecylsulfate,CHEBI:8984,,C11166,SDS
2845,1.6.3.1,Mus musculus,3105,685335,sphingosine 1-phosphate,CHEBI:37550,sphs1p,C06124,Sphingosine 1-phosphate
2846,1.6.3.1,Mus musculus,2240,685384,thapsigargin,CHEBI:9516,,C09561,Thapsigargin
2847,1.6.3.1,Homo sapiens,1097,673788,thrombin,,,,
2848,1.6.3.1,Rattus norvegicus,1097,688550,thrombin,,,,
2849,1.6.3.1,Homo sapiens,1097,724778,thrombin,,,,
2850,1.6.3.1,Homo sapiens,11215,636493,thyrotropin,,,,
2851,1.6.3.1,Sus scrofa,11215,636493,thyrotropin,,,,
2852,1.6.3.1,Sus scrofa,11215,636498,thyrotropin,,,,
2853,1.6.3.1,Rattus norvegicus,1998,671217,TNF-alpha,,,,
2854,1.6.3.1,Homo sapiens,1998,724778,TNF-alpha,,,,
2855,1.6.3.1,Rattus norvegicus,6761,684977,transforming growth factor-beta,,,,
2856,1.6.3.1,Homo sapiens,125209,658889,Trp-Lys-Tyr-Met-Val-Met,,,,
2857,1.6.3.1,Mus musculus,25581,688937,tumor necrosis factor,,,,
2858,1.6.3.1,Homo sapiens,2910,688216,tumor necrosis factor-alpha,,,,
2859,1.6.3.1,Thermus thermophilus,116,677049,Urea,CHEBI:32285,urea,,
2860,1.6.3.3,Brevibacterium sp.,399,721365,(NH4)2SO4,CHEBI:62946,,,
2861,1.6.3.3,Archaeoglobus fulgidus,63,722179,2-mercaptoethanol,CHEBI:41218,,C00928,Mercaptoethanol
2862,1.6.3.3,Archaeoglobus fulgidus,1137,722505,CHAPS,CHEBI:1418,,C11321,3-((3-Cholamidopropyl)dimethylammonium)-1-propanesulfonate
2863,1.6.3.3,Archaeoglobus fulgidus,45,722179,dithiothreitol,CHEBI:42170,,,
2864,1.6.3.3,Streptococcus mutans,45,722881,dithiothreitol,CHEBI:42170,,,
2865,1.6.3.3,Acidianus ambivalens,45,724161,dithiothreitol,CHEBI:42170,,,
2866,1.6.3.3,Archaeoglobus fulgidus,20,722179,FAD,CHEBI:16238,fad,C00016,FAD
2867,1.6.3.3,Archaeoglobus fulgidus,32926,722505,n-dodecyl beta-D-maltoside,CHEBI:43769,,,
2868,1.6.3.3,Brevibacterium sp.,43,721365,p-chloromercuribenzoate,CHEBI:28420,,C03444,p-Chloromercuribenzoate
2869,1.6.3.3,Archaeoglobus fulgidus,61,722505,Triton X-100,,,,
2870,1.6.3.3,Archaeoglobus fulgidus,555,722505,Tween 20,,,,
2871,1.6.3.4,Streptococcus mutans,45,722881,dithiothreitol,CHEBI:42170,,,
2872,1.6.5.2,Mus musculus,146114,692171,"1,1'-(E)-ethene-1,2-diylbis(2-methoxybenzene)",,,,
2873,1.6.5.2,Homo sapiens,147621,694519,"1,2-dithiole-3-thione",CHEBI:50866,,,
2874,1.6.5.2,Mus musculus,146126,692171,"1,3-dimethoxy-2-[(E)-2-(4-methoxyphenyl)ethenyl]benzene",,,,
2875,1.6.5.2,Homo sapiens,135778,674023,"1-(3,4-dihydroxybenzyl)-1,2,3,4-tetrahydro-6,7-isoquinolinediol",CHEBI:28770,,C06350,Tetrahydropapaveroline
2876,1.6.5.2,Mus musculus,146148,692171,1-methoxy-2-[(E)-2-(4-methoxyphenyl)ethenyl]benzene,,,,
2877,1.6.5.2,Mus musculus,146149,692171,1-methoxy-3-[(E)-2-(4-methoxyphenyl)ethenyl]benzene,,,,
2878,1.6.5.2,Octopus vulgaris,63,394351,2-mercaptoethanol,CHEBI:41218,,C00928,Mercaptoethanol
2879,1.6.5.2,Mus musculus,146212,692171,2-methoxy-5-[(E)-2-(4-methoxyphenyl)ethenyl]phenol,,,,
2880,1.6.5.2,Rattus norvegicus,147620,695203,3-nitrobenzanthrone,,,,
2881,1.6.5.2,Homo sapiens,69460,691553,"3H-1,2-dithiole-3-thione",CHEBI:50866,,,
2882,1.6.5.2,Mus musculus,2941,691592,actinomycin D,CHEBI:125400,,,
2883,1.6.5.2,Rattus norvegicus,147617,694562,alpha-methylbenzyl isothiocyanate,,,,
2884,1.6.5.2,Mus musculus,387,672892,ascorbic acid,CHEBI:29073,,C00072,Ascorbate
2885,1.6.5.2,Mus musculus,147616,692722,beta-napthoflavone,CHEBI:77013,,,
2886,1.6.5.2,Rattus norvegicus,147619,694566,bromocriptine,CHEBI:3181,,C06856,Bromocriptine
2887,1.6.5.2,Rattus norvegicus,11193,692928,butylated hydroxyanisole,CHEBI:76358,,,
2888,1.6.5.2,Homo sapiens,1278,677217,Clofibrate,CHEBI:3750,,C06916,Clofibrate
2889,1.6.5.2,Mus musculus,1278,677217,Clofibrate,CHEBI:3750,,C06916,Clofibrate
2890,1.6.5.2,Rattus norvegicus,147618,694562,cyclohexylmethyl isothiocyanate,,,,
2891,1.6.5.2,Octopus vulgaris,153,394351,cysteine,CHEBI:35235,cys__L,,
2892,1.6.5.2,Rattus norvegicus,4808,695280,desferrioxamine,CHEBI:4356,,C06940,Deferoxamine
2893,1.6.5.2,Bos taurus,1245,725060,duroquinone,CHEBI:42023,,,
2894,1.6.5.2,Homo sapiens,909,673704,eugenol,CHEBI:4917,,C10453,Eugenol
2895,1.6.5.2,Octopus vulgaris,142,394351,GSH,CHEBI:16856,,C00051,Glutathione
2896,1.6.5.2,Mus musculus,1977,692722,isorhamnetin,CHEBI:6052,,C10084,Isorhamnetin
2897,1.6.5.2,Mus musculus,2302,691592,itraconazole,,,,
2898,1.6.5.2,Mus musculus,483,691592,ketoconazole,CHEBI:48336,,,
2899,1.6.5.2,Homo sapiens,320,674023,L-DOPA,CHEBI:57504,34dhphe,,
2900,1.6.5.2,Pseudomonas putida,2,680629,more,,,,
2901,1.6.5.2,Homo sapiens,2,689279,more,,,,
2902,1.6.5.2,Mus musculus,2,691592,more,,,,
2903,1.6.5.2,Mus musculus,2,692171,more,,,,
2904,1.6.5.2,Homo sapiens,2,692674,more,,,,
2905,1.6.5.2,Mus musculus,2,692674,more,,,,
2906,1.6.5.2,Mus musculus,2,692722,more,,,,
2907,1.6.5.2,Homo sapiens,2,694350,more,,,,
2908,1.6.5.2,Homo sapiens,2,695265,more,,,,
2909,1.6.5.2,Mus musculus,2,695265,more,,,,
2910,1.6.5.2,Rattus norvegicus,2,695265,more,,,,
2911,1.6.5.2,Rattus norvegicus,34391,692928,oltipraz,CHEBI:77319,,,
2912,1.6.5.2,Homo sapiens,34391,694519,oltipraz,CHEBI:77319,,,
2913,1.6.5.2,Homo sapiens,137,694519,quercetin,CHEBI:16243,,C00389,Quercetin
2914,1.6.5.2,Mus musculus,799,692171,resveratrol,CHEBI:45713,,C03582,Resveratrol
2915,1.6.5.2,Mus musculus,69454,689700,rutaecarpine,CHEBI:8922,,C09238,Rutaecarpine
2916,1.6.5.2,Mus musculus,6941,691592,sulforaphane,CHEBI:47807,,,
2917,1.6.5.2,Homo sapiens,6941,694519,sulforaphane,CHEBI:47807,,,
2918,1.6.5.2,Homo sapiens,147622,694519,tert-butylhydroxy-anisole,CHEBI:76357,,,
2919,1.6.5.2,Mus musculus,23832,692722,vitamin C,CHEBI:29073,,C00072,Ascorbate
2920,1.6.5.3,Bos taurus,13,725002,ADP,CHEBI:16761,adp,C00008,ADP
2921,1.6.5.3,Bos taurus,402,725003,ADP-ribose,CHEBI:31445,adprib,C13050,Cyclic ADP-ribose
2922,1.6.5.3,Sus scrofa,5638,724252,alamethicin,,,,
2923,1.6.5.3,Yarrowia lipolytica,5267,658166,asolectin,,,,
2924,1.6.5.3,Escherichia coli,5267,672041,asolectin,,,,
2925,1.6.5.3,Bos taurus,4,725002,ATP,CHEBI:15422,atp,C00002,ATP
2926,1.6.5.3,Yarrowia lipolytica,4,725002,ATP,CHEBI:15422,atp,C00002,ATP
2927,1.6.5.3,Bos taurus,4,725003,ATP,CHEBI:15422,atp,C00002,ATP
2928,1.6.5.3,Escherichia coli,6517,672041,Dodecyl maltoside,,,,
2929,1.6.5.3,Sulfolobus acidocaldarius,20,392720,FAD,CHEBI:16238,fad,C00016,FAD
2930,1.6.5.3,Rattus norvegicus,320,693720,L-DOPA,CHEBI:57504,34dhphe,,
2931,1.6.5.3,Escherichia coli,12984,392831,liponox DCH,,,,
2932,1.6.5.3,Homo sapiens,283,690713,malate,CHEBI:6650,,C00711,Malate
2933,1.6.5.3,Rattus norvegicus,283,690713,malate,CHEBI:6650,,C00711,Malate
2934,1.6.5.3,Bos taurus,2,392699,more,,,,
2935,1.6.5.3,Neurospora crassa,2,657813,more,,,,
2936,1.6.5.3,Gallus gallus,2,690427,more,,,,
2937,1.6.5.3,Rattus norvegicus,2,695063,more,,,,
2938,1.6.5.3,Bos taurus,2,725002,more,,,,
2939,1.6.5.3,Paracoccus denitrificans,2,725002,more,,,,
2940,1.6.5.3,Bos taurus,2,725003,more,,,,
2941,1.6.5.3,Bos taurus,8,725003,2 NADH,CHEBI:16908,nadh,C00004,NADH
2942,1.6.5.3,Homo sapiens,31,690713,pyruvate,CHEBI:32816,pyr,C00022,Pyruvate
2943,1.6.5.3,Rattus norvegicus,31,690713,pyruvate,CHEBI:32816,pyr,C00022,Pyruvate
2944,1.6.5.3,Caenorhabditis elegans,351,672347,riboflavin,CHEBI:17015,ribflv,C00255,Riboflavin
2945,1.6.5.3,Homo sapiens,777,691049,rotenone,CHEBI:28201,,C07593,Rotenone
2946,1.6.5.4,Neurospora crassa,62,392726,"1,10-phenanthroline",CHEBI:44975,,C00604,"1,10-Phenanthroline"
2947,1.6.5.4,Neurospora crassa,17,392726,diphosphate,CHEBI:29888,ppi,C00013,Diphosphate
2948,1.6.5.4,Physcomitrella patens,8,689672,2 NADH,CHEBI:16908,nadh,C00004,NADH
2949,1.6.5.4,Physcomitrella patens,5,689672,2 NADPH,CHEBI:16474,nadph,C00005,NADPH
2950,1.6.5.8,Vibrio cholerae,20,698995,FAD,CHEBI:16238,fad,C00016,FAD
2951,1.6.5.8,Vibrio cholerae,56,698995,FMN,CHEBI:17621,fmn,C00061,FMN
2952,1.6.5.10,Escherichia coli,166105,714290,2-methylene-4-butyrolactone,CHEBI:104120,,,
2953,1.6.5.10,Mus musculus,6492,688593,beta-naphthoflavone,CHEBI:77013,,,
2954,1.6.5.10,Homo sapiens,109132,394277,lithiumdodecylsulfate,,,,
2955,1.6.5.10,Rattus norvegicus,2,699129,more,,,,
2956,1.6.5.11,halophilic bacterium,141,392817,Cl-,CHEBI:17883,cl,C01327,Hydrochloric acid
2957,1.6.5.11,Escherichia coli,10644,392816,diphosphatidylglycerol,,,,
2958,1.6.5.11,Rhodobacter capsulatus,56,392809,FMN,CHEBI:17621,fmn,C00061,FMN
2959,1.6.5.11,Sus scrofa,2,392826,more,,,,
2960,1.6.5.11,halophilic bacterium,673,392817,NO3-,CHEBI:17632,no3,,
2961,1.6.5.11,Escherichia coli,681,392816,phosphatidylglycerol,,,,
2962,1.6.5.11,Bacillus sp.,650,392813,Phospholipid,,,,
2963,1.6.5.11,halophilic bacterium,245,392817,SO42-,CHEBI:26836,so4,C00059,Sulfate
2964,1.6.5.11,Escherichia coli,148,392816,spermidine,CHEBI:16610,spmd,C00315,Spermidine
2965,1.6.5.11,Escherichia coli,61,392816,Triton X-100,,,,
2966,1.6.99.3,Acinetobacter calcoaceticus,56,392812,FMN,CHEBI:17621,fmn,C00061,FMN
2967,1.6.99.3,Homo sapiens,2,392824,more,,,,
2968,1.7.1.1,Thalassiosira pseudonana,6431,392864,2-mercaptoethylamine,CHEBI:17141,cysam,C01678,Cysteamine
2969,1.7.1.1,Amaranthus tricolor,125,392895,Calmodulin,,,,
2970,1.7.1.1,Cucurbita pepo,21,392841,EDTA,CHEBI:42191,,C00284,EDTA
2971,1.7.1.1,Thalassiosira pseudonana,142,392864,GSH,CHEBI:16856,,C00051,Glutathione
2972,1.7.1.1,Hordeum vulgare,2843,392905,HPO42-,CHEBI:26078,pi,C00009,Orthophosphate
2973,1.7.1.1,Thalassiosira pseudonana,336,392864,L-Cys,CHEBI:35235,cys__L,,
2974,1.7.1.1,Thalassiosira pseudonana,3821,392864,L-cysteic acid,CHEBI:17285,Lcyst,C00506,L-Cysteate
2975,1.7.1.1,Thalassiosira pseudonana,4261,392864,L-cysteine methyl ester,CHEBI:41531,,,
2976,1.7.1.1,Selaginella kraussiana,950,725803,light,,,,
2977,1.7.1.1,Arabidopsis thaliana,2,662387,more,,,,
2978,1.7.1.1,Nicotiana tabacum,2,662387,more,,,,
2979,1.7.1.1,Phragmites australis,2,673360,more,,,,
2980,1.7.1.1,Physcomitrella patens,2,725803,more,,,,
2981,1.7.1.1,Hordeum vulgare,16,392873,phosphate,CHEBI:26078,pi,C00009,Orthophosphate
2982,1.7.1.1,Chlorella vulgaris,16,"392836, 392874",phosphate,CHEBI:26078,pi,C00009,Orthophosphate
2983,1.7.1.3,Aspergillus nidulans,20,395971,FAD,CHEBI:16238,fad,C00016,FAD
2984,1.7.1.3,Neurospora crassa,2,395980,more,,,,
2985,1.7.1.3,Aspergillus nidulans,2,655066,more,,,,
2986,1.7.1.3,Hebeloma cylindrosporum,2,655284,more,,,,
2987,1.7.1.3,Bradyrhizobium sp.,2,655625,more,,,,
2988,1.7.1.3,Tuber borchii,2,656801,more,,,,
2989,1.7.1.3,Bradyrhizobium sp.,54,655625,NH4+,CHEBI:16134,nh3,C00014,Ammonia
2990,1.7.1.3,Neurospora crassa,239,395970,o-phenanthroline,CHEBI:44975,,C00604,"1,10-Phenanthroline"
2991,1.7.1.4,Neurospora crassa,56,392935,FMN,CHEBI:17621,fmn,C00061,FMN
2992,1.7.1.4,Azotobacter chroococcum,56,392936,FMN,CHEBI:17621,fmn,C00061,FMN
