,bigg.metabolite,chebi
0,10fthf_c,11304
1,10fthf_c,15637
2,10fthf_c,19108
3,10fthf_c,19109
4,10fthf_c,57454
5,10fthf_c,698
6,13dpg_c,11881
7,13dpg_c,16001
8,13dpg_c,1658
9,13dpg_c,20189
10,13dpg_c,57604
11,15dap_c,13928
12,15dap_c,18127
13,15dap_c,22974
14,15dap_c,3288
15,15dap_c,44370
16,15dap_c,58384
17,1pyr5c_c,12409
18,1pyr5c_c,17388
19,1pyr5c_c,18727
20,1pyr5c_c,371
21,23dappa_c,11419
22,23dappa_c,13043
23,23dappa_c,16303
24,23dappa_c,18383
25,23dappa_c,19309
26,23dappa_c,21190
27,23dappa_c,49983
28,23dappa_c,57721
29,23dappa_c,58468
30,23dappa_c,6153
31,23dappa_c,876
32,23ddhb_c,11420
33,23ddhb_c,11423
34,23ddhb_c,15941
35,23ddhb_c,19311
36,23ddhb_c,48968
37,23ddhb_c,48969
38,23ddhb_c,57576
39,23ddhb_c,58764
40,23ddhb_c,877
41,23dhb_c,11427
42,23dhb_c,18026
43,23dhb_c,19319
44,23dhb_c,19320
45,23dhb_c,36654
46,23dhb_c,41901
47,23dhb_c,885
48,23dhba_c,10846
49,23dhba_c,15572
50,23dhba_c,170
51,23dhba_c,18521
52,23dhba_c,57417
53,23dhbzs_c,12428
54,23dhbzs_c,17455
55,23dhbzs_c,21467
56,23dhbzs_c,58154
57,23dhbzs_c,7084
58,23dhdp_c,11421
59,23dhdp_c,18042
60,23dhdp_c,19312
61,23dhdp_c,23739
62,23dhdp_c,30620
63,23dhdp_c,48052
64,23dhdp_c,878
65,23dhmb_c,10966
66,23dhmb_c,11424
67,23dhmb_c,15684
68,23dhmb_c,15689
69,23dhmb_c,18645
70,23dhmb_c,305
71,23dhmb_c,49072
72,23dhmb_c,881
73,23dhmp_c,18646
74,23dhmp_c,27512
75,23dhmp_c,306
76,23dhmp_c,49258
77,23doguln_c,10900
78,23doguln_c,15622
79,23doguln_c,18578
80,23doguln_c,226
81,23doguln_c,57441
82,23doguln_c,60793
83,25aics_c,11028
84,25aics_c,18319
85,25aics_c,18965
86,25aics_c,572
87,25aics_c,58443
88,25dkglcn_c,1070
89,25dkglcn_c,11449
90,25dkglcn_c,18281
91,25dkglcn_c,19378
92,25dkglcn_c,58428
93,25drapp_c,11446
94,25drapp_c,19368
95,25drapp_c,29114
96,25drapp_c,58614
97,25drapp_c,59545
98,25drapp_c,59546
99,25drapp_c,927
100,2ahbut_c,18730
101,2ahbut_c,27681
102,2ahbut_c,373
103,2ahbut_c,49256
104,2amsa_c,1020
105,2amsa_c,11523
106,2amsa_c,17740
107,2amsa_c,21210
108,2amsa_c,37012
109,2amsa_c,58671
110,2aobut_c,11507
111,2aobut_c,13048
112,2aobut_c,16944
113,2aobut_c,17844
114,2aobut_c,21195
115,2aobut_c,35229
116,2aobut_c,40668
117,2aobut_c,40673
118,2aobut_c,6156
119,2aobut_c,998
120,2cpr5p_c,11186
121,2cpr5p_c,18959
122,2cpr5p_c,29112
123,2cpr5p_c,565
124,2cpr5p_c,566
125,2cpr5p_c,58613
126,2dda7p_c,1053
127,2dda7p_c,11544
128,2dda7p_c,11785
129,2dda7p_c,11786
130,2dda7p_c,18150
131,2dda7p_c,19523
132,2dda7p_c,20003
133,2dda7p_c,29477
134,2dda7p_c,58394
135,2ddg6p_c,1051
136,2ddg6p_c,11543
137,2ddg6p_c,11551
138,2ddg6p_c,12227
139,2ddg6p_c,15925
140,2ddg6p_c,19522
141,2ddg6p_c,57569
142,2ddglcn_c,1059
143,2ddglcn_c,11550
144,2ddglcn_c,17032
145,2ddglcn_c,19530
146,2ddglcn_c,57990
147,2dh3dgal_c,1056
148,2dh3dgal_c,11547
149,2dh3dgal_c,17028
150,2dh3dgal_c,19527
151,2dh3dgal_c,57989
152,2dh3dgal6p_c,1057
153,2dh3dgal6p_c,11548
154,2dh3dgal6p_c,17860
155,2dh3dgal6p_c,19528
156,2dh3dgal6p_c,58298
157,2dhguln_c,1066
158,2dhguln_c,11559
159,2dhguln_c,1180
160,2dhguln_c,16808
161,2dhguln_c,19539
162,2dhguln_c,19669
163,2dhguln_c,27469
164,2dhguln_c,58512
165,2dhguln_c,59504
166,2dhp_c,1071
167,2dhp_c,11561
168,2dhp_c,17094
169,2dhp_c,19545
170,2dmmq8_c,61873
171,2dr1p_c,1081
172,2dr1p_c,11563
173,2dr1p_c,19558
174,2dr1p_c,28542
175,2dr1p_c,48460
176,2dr1p_c,57259
177,2dr1p_c,58576
178,2dr5p_c,55513
179,2dr5p_c,62877
180,2h3oppan_c,1123
181,2h3oppan_c,11583
182,2h3oppan_c,15194
183,2h3oppan_c,16992
184,2h3oppan_c,19605
185,2h3oppan_c,57978
186,2ippm_c,11604
187,2ippm_c,1179
188,2ippm_c,17275
189,2ippm_c,19668
190,2ippm_c,58085
191,2mahmp_c,11612
192,2mahmp_c,1194
193,2mahmp_c,11953
194,2mahmp_c,16629
195,2mahmp_c,19684
196,2mahmp_c,20308
197,2mahmp_c,57841
198,2mcacn_c,11084
199,2mcacn_c,16717
200,2mcacn_c,18819
201,2mcacn_c,456
202,2mcacn_c,57872
203,2mcit_c,10860
204,2mcit_c,30836
205,2me4p_c,1030
206,2me4p_c,11483
207,2me4p_c,17764
208,2me4p_c,58262
209,2mecdp_c,1029
210,2mecdp_c,11481
211,2mecdp_c,11482
212,2mecdp_c,18425
213,2mecdp_c,58483
214,2obut_c,11636
215,2obut_c,1250
216,2obut_c,16763
217,2obut_c,19741
218,2obut_c,19743
219,2obut_c,30831
220,2obut_c,39748
221,2ohph_c,1233
222,2ohph_c,62730
223,2omhmbl_c,61705
224,2omph_c,1235
225,2oph_c,1236
226,2oph_c,40398
227,2oph_c,40407
228,2p4c2me_c,11649
229,2p4c2me_c,11650
230,2p4c2me_c,1266
231,2p4c2me_c,16840
232,2p4c2me_c,57919
233,2pg_c,11651
234,2pg_c,1267
235,2pg_c,12986
236,2pg_c,17835
237,2pg_c,21028
238,2pg_c,24344
239,2pg_c,39868
240,2pg_c,58289
241,2pglyc_c,11652
242,2pglyc_c,1268
243,2pglyc_c,17150
244,2pglyc_c,19764
245,2pglyc_c,44849
246,2pglyc_c,58033
247,2shchc_c,11656
248,2shchc_c,1277
249,2shchc_c,39564
250,2shchc_c,57272
251,2shchc_c,58689
252,2tpr3dpcoa_c,11392
253,2tpr3dpcoa_c,61378
254,34hpp_c,1118
255,34hpp_c,11725
256,34hpp_c,11727
257,34hpp_c,12016
258,34hpp_c,1431
259,34hpp_c,15999
260,34hpp_c,19599
261,34hpp_c,20425
262,34hpp_c,20426
263,34hpp_c,27683
264,34hpp_c,36242
265,34hpp_c,42422
266,34hpp_c,594665
267,35cgmp_c,11675
268,35cgmp_c,1327
269,35cgmp_c,14377
270,35cgmp_c,16356
271,35cgmp_c,19829
272,35cgmp_c,57746
273,3c2hmp_c,11760
274,3c2hmp_c,11843
275,3c2hmp_c,15592
276,3c2hmp_c,1565
277,3c2hmp_c,20094
278,3c2hmp_c,35114
279,3c2hmp_c,35120
280,3c2hmp_c,35121
281,3c2hmp_c,35122
282,3c2hmp_c,43465
283,3c2hmp_c,43468
284,3c3hmp_c,1115
285,3c3hmp_c,11580
286,3c3hmp_c,11763
287,3c3hmp_c,1178
288,3c3hmp_c,19595
289,3c3hmp_c,19667
290,3c3hmp_c,28107
291,3c3hmp_c,28635
292,3c3hmp_c,35128
293,3c3hmp_c,35129
294,3c4mop_c,11765
295,3c4mop_c,1467
296,3c4mop_c,17214
297,3c4mop_c,19975
298,3dhguln_c,11777
299,3dhguln_c,1482
300,3dhguln_c,16142
301,3dhguln_c,19992
302,3dhguln_c,57655
303,3dhgulnp_c,49039
304,3dhgulnp_c,58774
305,3dhq_c,11781
306,3dhq_c,12122
307,3dhq_c,1487
308,3dhq_c,17947
309,3dhq_c,19997
310,3dhq_c,32364
311,3dhsk_c,11782
312,3dhsk_c,12123
313,3dhsk_c,1488
314,3dhsk_c,16630
315,3dhsk_c,19998
316,3dhsk_c,19999
317,3dhsk_c,2052
318,3dhsk_c,20566
319,3dhsk_c,30918
320,3hadpcoa_c,70990
321,3hadpcoa_c,71038
322,3hbcoa_c,11048
323,3hbcoa_c,15453
324,3hbcoa_c,18749
325,3hbcoa_c,394
326,3hbcoa_c,39978
327,3hbcoa_c,57316
328,3hcinnm_c,32357
329,3hcinnm_c,47925
330,3hcinnm_c,47926
331,3hcinnm_c,47927
332,3hcinnm_c,47928
333,3hdcoa_c,18779
334,3hdcoa_c,28325
335,3hdcoa_c,418
336,3hdcoa_c,62616
337,3hddcoa_c,18751
338,3hddcoa_c,27668
339,3hddcoa_c,396
340,3hddcoa_c,62558
341,3hhcoa_c,18780
342,3hhcoa_c,28276
343,3hhcoa_c,419
344,3hhcoa_c,62075
345,3hhdcoa_c,18752
346,3hhdcoa_c,27402
347,3hhdcoa_c,397
348,3hhdcoa_c,62613
349,3hocoa_c,18750
350,3hocoa_c,18781
351,3hocoa_c,28632
352,3hocoa_c,395
353,3hocoa_c,420
354,3hocoa_c,62617
355,3hodcoa_c,50583
356,3hodcoa_c,71408
357,3hpp_c,11836
358,3hpp_c,1553
359,3hpp_c,16510
360,3hpp_c,20071
361,3hpp_c,20079
362,3hpp_c,33404
363,3hpp_c,40000
364,3hpppn_c,1427
365,3hpppn_c,57277
366,3htdcoa_c,18754
367,3htdcoa_c,27466
368,3htdcoa_c,400
369,3htdcoa_c,62614
370,3ig3p_c,51793
371,3ig3p_c,58866
372,3mob_c,11851
373,3mob_c,1584
374,3mob_c,16530
375,3mob_c,20115
376,3mob_c,43714
377,3mop_c,10888
378,3mop_c,11049
379,3mop_c,15614
380,3mop_c,1585
381,3mop_c,18567
382,3mop_c,18568
383,3mop_c,18656
384,3mop_c,18755
385,3mop_c,20116
386,3mop_c,213
387,3mop_c,28379
388,3mop_c,28654
389,3mop_c,316
390,3mop_c,35146
391,3mop_c,35932
392,3mop_c,401
393,3odcoa_c,1633
394,3odcoa_c,20166
395,3odcoa_c,28528
396,3odcoa_c,62548
397,3oddcoa_c,1636
398,3oddcoa_c,20169
399,3oddcoa_c,27868
400,3oddcoa_c,62615
401,3ohcoa_c,1641
402,3ohcoa_c,20172
403,3ohcoa_c,27648
404,3ohcoa_c,62418
405,3ohdcoa_c,11875
406,3ohdcoa_c,15491
407,3ohdcoa_c,1647
408,3ohdcoa_c,20176
409,3ohdcoa_c,57349
410,3oocoa_c,1645
411,3oocoa_c,20175
412,3oocoa_c,28264
413,3oocoa_c,62619
414,3oodcoa_c,50571
415,3oodcoa_c,71407
416,3opalmACP_c,1639
417,3ophb_c,1617
418,3ophb_c,50116
419,3otdcoa_c,1654
420,3otdcoa_c,20183
421,3otdcoa_c,28726
422,3otdcoa_c,62543
423,3pg_c,11879
424,3pg_c,11880
425,3pg_c,11882
426,3pg_c,12987
427,3pg_c,1657
428,3pg_c,1659
429,3pg_c,17050
430,3pg_c,17794
431,3pg_c,21029
432,3pg_c,24345
433,3pg_c,40016
434,3pg_c,57998
435,3pg_c,58272
436,3php_c,11883
437,3php_c,11884
438,3php_c,1661
439,3php_c,18110
440,3php_c,20191
441,3php_c,20192
442,3php_c,30933
443,3psme_c,12094
444,3psme_c,12097
445,3psme_c,16257
446,3psme_c,20533
447,3psme_c,2104
448,3psme_c,57701
449,3sala_c,11888
450,3sala_c,11889
451,3sala_c,16345
452,3sala_c,1664
453,3sala_c,21271
454,3sala_c,224037
455,3sala_c,41618
456,3sala_c,61085
457,3sala_c,8973
458,4abut_c,11961
459,4abut_c,16865
460,4abut_c,1786
461,4abut_c,193777
462,4abut_c,20317
463,4abut_c,20318
464,4abut_c,30566
465,4abut_c,40483
466,4abut_c,59888
467,4abutn_c,11960
468,4abutn_c,17769
469,4abutn_c,1785
470,4abutn_c,20316
471,4abutn_c,58264
472,4abz_c,113372
473,4abz_c,11959
474,4abz_c,1783
475,4abz_c,17836
476,4abz_c,20314
477,4abz_c,20315
478,4abz_c,30753
479,4abz_c,44778
480,4adcho_c,11956
481,4adcho_c,18198
482,4adcho_c,1943
483,4adcho_c,35180
484,4adcho_c,35181
485,4adcho_c,58406
486,4ahmmp_c,11957
487,4ahmmp_c,16892
488,4ahmmp_c,1781
489,4ahmmp_c,20312
490,4ampm_c,11954
491,4ampm_c,11958
492,4ampm_c,1779
493,4ampm_c,18032
494,4ampm_c,20309
495,4ampm_c,58354
496,4c2me_c,11938
497,4c2me_c,16578
498,4c2me_c,1770
499,4c2me_c,57823
500,4h2opntn_c,11994
501,4h2opntn_c,17655
502,4h2opntn_c,1840
503,4h2opntn_c,20377
504,4h2opntn_c,58222
505,4hbz_c,12003
506,4hbz_c,17879
507,4hbz_c,1858
508,4hbz_c,20397
509,4hbz_c,20398
510,4hbz_c,30763
511,4hbz_c,44949
512,4hbz_c,50778
513,4hthr_c,1853
514,4hthr_c,20393
515,4hthr_c,28330
516,4hthr_c,60904
517,4mhetz_c,12021
518,4mhetz_c,12022
519,4mhetz_c,12086
520,4mhetz_c,17957
521,4mhetz_c,2011
522,4mhetz_c,20522
523,4mhetz_c,46320
524,4mop_c,12020
525,4mop_c,17865
526,4mop_c,1891
527,4mop_c,20438
528,4mop_c,41619
529,4mop_c,48430
530,4mpetz_c,12023
531,4mpetz_c,12024
532,4mpetz_c,17857
533,4mpetz_c,1892
534,4mpetz_c,20439
535,4mpetz_c,30638
536,4mpetz_c,46182
537,4mpetz_c,58296
538,4pasp_c,12042
539,4pasp_c,13062
540,4pasp_c,15836
541,4pasp_c,1925
542,4pasp_c,20471
543,4pasp_c,20472
544,4pasp_c,21246
545,4pasp_c,30407
546,4pasp_c,57535
547,4per_c,1924
548,4per_c,41917
549,4per_c,41926
550,4per_c,49003
551,4per_c,49055
552,4per_c,49056
553,4per_c,49069
554,4per_c,58766
555,4ppan_c,10986
556,4ppan_c,12886
557,4ppan_c,15905
558,4ppan_c,18702
559,4ppan_c,20891
560,4ppan_c,4082
561,4ppcys_c,10987
562,4ppcys_c,12438
563,4ppcys_c,15769
564,4ppcys_c,21461
565,4ppcys_c,328
566,4ppcys_c,57507
567,4ppcys_c,59458
568,4r5au_c,11929
569,4r5au_c,15934
570,4r5au_c,1761
571,4r5au_c,20283
572,4r5au_c,52403
573,4r5au_c,57573
574,56dura_c,12078
575,56dura_c,15901
576,56dura_c,19360
577,56dura_c,1999
578,56dura_c,20511
579,56dura_c,42107
580,56dura_c,921
581,5aizc_c,12103
582,5aizc_c,18968
583,5aizc_c,28413
584,5aizc_c,575
585,5aizc_c,58564
586,5aop_c,12109
587,5aop_c,17549
588,5aop_c,2034
589,5aop_c,20547
590,5aop_c,356416
591,5aprbu_c,12107
592,5aprbu_c,18247
593,5aprbu_c,2031
594,5aprbu_c,58421
595,5apru_c,12108
596,5apru_c,18337
597,5apru_c,2032
598,5apru_c,20546
599,5apru_c,58453
600,5apru_c,59550
601,5apru_c,59551
602,5caiz_c,48000
603,5caiz_c,58730
604,5dglcn_c,12120
605,5dglcn_c,12121
606,5dglcn_c,17426
607,5dglcn_c,2051
608,5dglcn_c,20564
609,5dglcn_c,58143
610,5dh4dglc_c,12117
611,5dh4dglc_c,16369
612,5dh4dglc_c,2048
613,5dh4dglc_c,20561
614,5dh4dglc_c,35453
615,5dh4dglc_c,35454
616,5dh4dglc_c,42815
617,5dh4dglc_c,42819
618,5dh4dglc_c,43704
619,5drib_c,62012
620,5mta_c,12055
621,5mta_c,12064
622,5mta_c,12771
623,5mta_c,14605
624,5mta_c,17509
625,5mta_c,1966
626,5mta_c,1986
627,5mta_c,20491
628,5mta_c,20494
629,5mta_c,44181
630,5mthf_c,12146
631,5mthf_c,15641
632,5mthf_c,18608
633,5mthf_c,20612
634,5mthf_c,2097
635,5mtr_c,45738
636,5prdmbz_c,12622
637,5prdmbz_c,16837
638,5prdmbz_c,21797
639,5prdmbz_c,30599
640,5prdmbz_c,45218
641,5prdmbz_c,45255
642,5prdmbz_c,57918
643,5prdmbz_c,7355
644,6hmhpt_c,1003
645,6hmhpt_c,11511
646,6hmhpt_c,17083
647,6hmhpt_c,19456
648,6hmhptpp_c,1011
649,6hmhptpp_c,11512
650,6hmhptpp_c,11517
651,6hmhptpp_c,15998
652,6hmhptpp_c,19465
653,6hmhptpp_c,57602
654,6pgc_c,12232
655,6pgc_c,16863
656,6pgc_c,2231
657,6pgc_c,33851
658,6pgc_c,40282
659,6pgc_c,48928
660,6pgc_c,58759
661,6pgl_c,12233
662,6pgl_c,12958
663,6pgl_c,16938
664,6pgl_c,20989
665,6pgl_c,4160
666,6pgl_c,57955
667,8aonn_c,12266
668,8aonn_c,15830
669,8aonn_c,20808
670,8aonn_c,2308
671,8aonn_c,57532
672,ACP_c,13534
673,ACP_c,13696
674,ACP_c,13812
675,ACP_c,14405
676,ACP_c,18359
677,ACP_c,22328
678,ACP_c,2458
679,ACP_c,2585
680,ACP_c,26969
681,ACP_c,29256
682,ACP_c,47908
683,ACP_c,9556
684,LalaLglu_c,61396
685,LalaLglu_c,61565
686,N1aspmd_c,12625
687,N1aspmd_c,17927
688,N1aspmd_c,21798
689,N1aspmd_c,58324
690,N1aspmd_c,7356
691,Nmtrp_c,13058
692,Nmtrp_c,15334
693,Nmtrp_c,21207
694,Nmtrp_c,57283
695,Nmtrp_c,6166
696,Sfglutth_c,12746
697,Sfglutth_c,12764
698,Sfglutth_c,16225
699,Sfglutth_c,22044
700,Sfglutth_c,57688
701,Sfglutth_c,8956
702,aacald_c,13766
703,aacald_c,17628
704,aacald_c,22486
705,aacald_c,2647
706,aacald_c,42833
707,aacald_c,58213
708,aacoa_c,11756
709,aacoa_c,13706
710,aacoa_c,15345
711,aacoa_c,22173
712,aacoa_c,2392
713,aacoa_c,41333
714,aacoa_c,57286
715,aact_c,13767
716,aact_c,17906
717,aact_c,19025
718,aact_c,2648
719,aact_c,42749
720,aact_c,42849
721,aact_c,58320
722,ac_c,13704
723,ac_c,15366
724,ac_c,22165
725,ac_c,22169
726,ac_c,2387
727,ac_c,30089
728,ac_c,32029
729,ac_c,32138
730,ac_c,32954
731,ac_c,3310
732,ac_c,40480
733,ac_c,40486
734,ac_c,59199
735,ac_c,62947
736,ac_c,62964
737,ac_c,62984
738,ac_c,63045
739,ac_c,63078
740,ac_c,63879
741,acACP_c,13713
742,acACP_c,17093
743,acACP_c,2409
744,acac_c,13705
745,acac_c,15344
746,acac_c,22172
747,acac_c,2391
748,acac_c,38871
749,acac_c,40507
750,acald_c,13703
751,acald_c,15343
752,acald_c,22158
753,acald_c,2383
754,acald_c,40533
755,acanth_c,12465
756,acanth_c,16803
757,acanth_c,19414
758,acanth_c,21602
759,acanth_c,32578
760,acanth_c,36555
761,acanth_c,7194
762,accoa_c,13712
763,accoa_c,15351
764,accoa_c,22192
765,accoa_c,2408
766,accoa_c,40470
767,accoa_c,57288
768,acetol_c,24666
769,acetol_c,27957
770,acetol_c,5796
771,acg5p_c,12441
772,acg5p_c,12576
773,acg5p_c,16878
774,acg5p_c,21550
775,acg5p_c,57936
776,acg5p_c,7151
777,acg5sa_c,11493
778,acg5sa_c,12461
779,acg5sa_c,12577
780,acg5sa_c,16319
781,acg5sa_c,21551
782,acg5sa_c,29123
783,acg5sa_c,7152
784,acgam_c,506227
785,acgam1p_c,21519
786,acgam1p_c,7125
787,acgam6p_c,12456
788,acgam6p_c,12564
789,acgam6p_c,15784
790,acgam6p_c,21521
791,acgam6p_c,50565
792,acgam6p_c,57513
793,acgam6p_c,58826
794,acgam6p_c,7127
795,acglu_c,12575
796,acglu_c,17533
797,acglu_c,21549
798,acglu_c,21552
799,acglu_c,44335
800,acglu_c,44337
801,acglu_c,64040
802,acglu_c,7150
803,acmana_c,41112
804,acmana_c,63153
805,acmana_c,63154
806,acmanap_c,62165
807,acmanap_c,62168
808,acmum6p_c,47967
809,acmum6p_c,47968
810,acmum6p_c,58721
811,acmum6p_c,58722
812,acnam_c,12471
813,acnam_c,12579
814,acnam_c,17012
815,acnam_c,21617
816,acnam_c,21619
817,acnam_c,21620
818,acnam_c,33987
819,acnam_c,35418
820,acnam_c,7214
821,aconm_c,10951
822,aconm_c,15663
823,aconm_c,277
824,aconm_c,57470
825,acorn_c,12634
826,acorn_c,16543
827,acorn_c,21814
828,acorn_c,57805
829,acorn_c,7368
830,acser_c,12685
831,acser_c,12710
832,acser_c,12724
833,acser_c,17981
834,acser_c,21938
835,acser_c,44568
836,acser_c,58340
837,acser_c,7668
838,actACP_c,2393
839,actp_c,13711
840,actp_c,15350
841,actp_c,22191
842,actp_c,2407
843,actp_c,46262
844,ade_c,13733
845,ade_c,16708
846,ade_c,22236
847,ade_c,2470
848,ade_c,40579
849,adn_c,13734
850,adn_c,16335
851,adn_c,22237
852,adn_c,22250
853,adn_c,2472
854,adn_c,40558
855,adn_c,40825
856,adn_c,40906
857,adn_c,45323
858,adn_c,45327
859,adocbi_c,2480
860,adocbip_c,2481
861,adocbip_c,58502
862,adocbl_c,13739
863,adocbl_c,18408
864,adocbl_c,23340
865,adocbl_c,3797
866,adp_c,13222
867,adp_c,16761
868,adp_c,22244
869,adp_c,2342
870,adp_c,40553
871,adp_c,456216
872,adpglc_c,13230
873,adpglc_c,15751
874,adpglc_c,20846
875,adpglc_c,2349
876,adpglc_c,40615
877,adpglc_c,57498
878,adprib_c,13231
879,adprib_c,16960
880,adprib_c,20850
881,adprib_c,2351
882,adprib_c,32889
883,adprib_c,40752
884,adprib_c,57967
885,ag_c,30512
886,ag_c,9141
887,agdpcbi_c,2479
888,agdpcbi_c,60487
889,agm_c,13747
890,agm_c,17431
891,agm_c,18576
892,agm_c,2514
893,agm_c,40556
894,agm_c,58145
895,ahcys_c,12741
896,ahcys_c,12759
897,ahcys_c,12761
898,ahcys_c,16680
899,ahcys_c,22034
900,ahcys_c,45495
901,ahcys_c,57856
902,ahcys_c,67009
903,ahcys_c,8945
904,ahdt_c,1002
905,ahdt_c,11509
906,ahdt_c,12201
907,ahdt_c,18372
908,ahdt_c,19455
909,ahdt_c,20684
910,ahdt_c,28069
911,ahdt_c,58462
912,aicar_c,12102
913,aicar_c,18406
914,aicar_c,18966
915,aicar_c,573
916,aicar_c,58475
917,air_c,12101
918,air_c,18969
919,air_c,2655
920,air_c,28843
921,air_c,58592
922,akg_c,11638
923,akg_c,1253
924,akg_c,16810
925,akg_c,19748
926,akg_c,19749
927,akg_c,30915
928,akg_c,30916
929,akg_c,40661
930,alaala_c,12900
931,alaala_c,13749
932,alaala_c,16576
933,alaala_c,20894
934,alaala_c,4088
935,alaala_c,57822
936,alatrna_c,13070
937,alatrna_c,13071
938,alatrna_c,17732
939,alatrna_c,6172
940,alltn_c,10962
941,alltn_c,11024
942,alltn_c,13761
943,alltn_c,15676
944,alltn_c,15677
945,alltn_c,15678
946,alltn_c,18640
947,alltn_c,18724
948,alltn_c,22354
949,alltn_c,2594
950,alltn_c,298
951,alltn_c,366
952,alltt_c,13760
953,alltt_c,17536
954,alltt_c,22352
955,alltt_c,22353
956,alltt_c,2593
957,alltt_c,30837
958,altrn_c,12908
959,altrn_c,17360
960,altrn_c,20904
961,altrn_c,4095
962,altrn_c,46644
963,altrn_c,58707
964,amet_c,10786
965,amet_c,10833
966,amet_c,12742
967,amet_c,12757
968,amet_c,12760
969,amet_c,15414
970,amet_c,22036
971,amet_c,45607
972,amet_c,527887
973,amet_c,59789
974,amet_c,67040
975,amet_c,8946
976,ametam_c,10906
977,ametam_c,12743
978,ametam_c,12762
979,ametam_c,15625
980,ametam_c,22035
981,ametam_c,57443
982,ametam_c,8947
983,amob_c,12758
984,amob_c,16490
985,amob_c,22033
986,amob_c,8944
987,amp_c,12056
988,amp_c,13234
989,amp_c,13235
990,amp_c,13736
991,amp_c,13740
992,amp_c,16027
993,amp_c,22242
994,amp_c,22245
995,amp_c,2356
996,amp_c,37096
997,amp_c,40510
998,amp_c,40726
999,amp_c,40786
1000,amp_c,40826
1001,amp_c,456215
1002,amp_c,47222
1003,anhm_c,40666
1004,anhm_c,58690
1005,anth_c,13841
1006,anth_c,16567
1007,anth_c,22575
1008,anth_c,22577
1009,anth_c,22578
1010,anth_c,2757
1011,anth_c,30754
1012,anth_c,40980
1013,ap4a_c,12726
1014,ap4a_c,12729
1015,ap4a_c,17422
1016,ap4a_c,21998
1017,ap4a_c,58141
1018,ap4a_c,7875
1019,ap5a_c,22002
1020,ap5a_c,28898
1021,ap5a_c,3120
1022,ap5a_c,62041
1023,apoACP_c,13845
1024,apoACP_c,16139
1025,apoACP_c,2776
1026,appl_c,10963
1027,appl_c,15675
1028,appl_c,18642
1029,appl_c,303
1030,appl_c,42677
1031,aps_c,12059
1032,aps_c,13741
1033,aps_c,13743
1034,aps_c,17709
1035,aps_c,22247
1036,aps_c,2486
1037,aps_c,40562
1038,aps_c,58243
1039,ara5p_c,12916
1040,ara5p_c,16241
1041,ara5p_c,20915
1042,ara5p_c,4104
1043,ara5p_c,57693
1044,arbt6p_c,2807
1045,arbt6p_c,60929
1046,argsuc_c,10960
1047,argsuc_c,15682
1048,argsuc_c,21475
1049,argsuc_c,57472
1050,argsuc_c,7098
1051,argtrna_c,13079
1052,argtrna_c,13080
1053,argtrna_c,18366
1054,argtrna_c,6189
1055,ascb6p_c,61698
1056,ascb6p_c,61701
1057,asntrna_c,13084
1058,asntrna_c,13251
1059,asntrna_c,29265
1060,asntrna_c,6192
1061,aso3_c,13857
1062,aso3_c,22635
1063,aso3_c,2846
1064,aso3_c,29242
1065,aso3_c,29243
1066,aso3_c,29866
1067,aso3_c,49899
1068,aso3_c,49900
1069,aso4_c,13856
1070,aso4_c,18231
1071,aso4_c,22631
1072,aso4_c,2843
1073,aso4_c,2844
1074,aso4_c,29125
1075,aso4_c,48597
1076,aso4_c,48600
1077,aspsa_c,13086
1078,aspsa_c,13087
1079,aspsa_c,18051
1080,aspsa_c,21245
1081,aspsa_c,40847
1082,aspsa_c,537519
1083,aspsa_c,6194
1084,asptrna_c,13088
1085,asptrna_c,13252
1086,asptrna_c,29151
1087,asptrna_c,29158
1088,asptrna_c,6195
1089,asptrna_c,6196
1090,atp_c,10789
1091,atp_c,10841
1092,atp_c,13236
1093,atp_c,15422
1094,atp_c,22249
1095,atp_c,2359
1096,atp_c,30616
1097,atp_c,40938
1098,atp_c,57299
1099,b2coa_c,11531
1100,b2coa_c,13921
1101,b2coa_c,14031
1102,b2coa_c,14032
1103,b2coa_c,15473
1104,b2coa_c,23408
1105,b2coa_c,36926
1106,b2coa_c,3928
1107,b2coa_c,41612
1108,b2coa_c,57332
1109,b2coa_c,58669
1110,betald_c,13896
1111,betald_c,15710
1112,betald_c,22859
1113,betald_c,3074
1114,betald_c,41256
1115,btal_c,13923
1116,btal_c,15743
1117,btal_c,22938
1118,btal_c,3233
1119,btcoa_c,13926
1120,btcoa_c,15517
1121,btcoa_c,22953
1122,btcoa_c,22954
1123,btcoa_c,22973
1124,btcoa_c,3235
1125,btcoa_c,57371
1126,btn_c,13905
1127,btn_c,15956
1128,btn_c,22882
1129,btn_c,22884
1130,btn_c,3108
1131,btn_c,41236
1132,btn_c,57586
1133,btnso_c,62046
1134,btnso_c,62193
1135,but_c,113450
1136,but_c,13924
1137,but_c,17968
1138,but_c,22946
1139,but_c,22948
1140,but_c,30772
1141,but_c,3234
1142,but_c,41208
1143,but_c,64103
1144,butso3_c,61911
1145,butso3_c,61958
1146,ca2_c,22988
1147,ca2_c,29108
1148,ca2_c,31338
1149,ca2_c,31341
1150,ca2_c,3308
1151,ca2_c,3312
1152,ca2_c,35437
1153,ca2_c,48760
1154,camp_c,11673
1155,camp_c,1325
1156,camp_c,17489
1157,camp_c,19827
1158,camp_c,41588
1159,camp_c,58165
1160,cbasp_c,12496
